0.16112	0.26979	0.22143	0.09936	0.12294	0.07671	0.14902	0.13398	0.20659	0.15787	0.08451	0.28199	0.50174	0.13762	0.13669	0.2238	0.12294	0.12984	0.12294	0.11332	0.12233	0.14586	0.11351	0.10243	1.0	0.1706	0.12294	0.24913	0.09936	0.26102	0.25507	0.1706	0.2238	0.23156	0.14801	0.09591	1.0	0.19353	0.12294	0.2238
0.07415	0.1196	0.20598	0.09535	0.11685	0.21744	0.14017	0.12679	0.32039	0.07825	0.23942	0.67051	0.2691	0.13004	0.06381	0.10095	0.34406	0.36426	0.11685	0.10863	0.22035	0.08277	0.10782	0.09778	0.1706	1.0	0.34406	0.05002	0.09535	0.0746	0.14236	0.47164	0.10095	0.21471	0.08367	0.09217	0.1706	0.10894	0.34406	0.10095
0.05554	0.08078	0.1481	0.07341	0.08733	0.64227	0.10152	0.09348	0.5073	0.06173	0.71425	0.23941	0.18175	0.09547	0.04748	0.06824	0.54518	0.27771	0.08733	0.08439	0.3938	0.06335	0.07943	0.07313	0.12294	0.34406	1.0	0.0366	0.07341	0.05213	0.10609	0.34406	0.06824	0.15302	0.06251	0.07128	0.12294	0.0823	0.25713	0.06824
0.12138	0.18094	0.06458	0.03053	0.0366	0.0227	0.04288	0.03931	0.03786	0.25316	0.02556	0.25154	0.08042	0.04019	0.52562	0.1506	0.0366	0.03994	0.0366	0.03556	0.09042	0.02598	0.03289	0.03017	0.24913	0.05002	0.0366	1.0	0.03053	0.19051	0.04518	0.05002	0.25518	0.06686	0.0254	0.02961	0.24913	0.0344	0.0366	0.1506
0.04584	0.06176	0.11839	0.54655	0.21615	0.04884	0.08319	0.26336	0.07641	0.05443	0.05422	0.06911	0.13896	0.07908	0.03937	0.05264	0.07341	0.07979	0.07341	0.18188	0.03515	0.05495	0.2259	0.21067	0.09936	0.09535	0.07341	0.03053	1.0	0.04155	0.08806	0.09535	0.05264	0.12151	0.05363	0.18175	0.09936	0.06983	0.07341	0.05264
0.17486	0.31067	0.09945	0.04155	0.05213	0.03116	0.06418	0.05719	0.05193	0.12346	0.03477	0.16744	0.13808	0.05887	0.14793	0.25557	0.05213	0.05554	0.05213	0.04805	0.13246	0.03545	0.04759	0.04264	0.26102	0.0746	0.05213	0.19051	0.04155	1.0	0.06511	0.0746	0.25557	0.10453	0.03575	0.04003	0.26102	0.04818	0.05213	0.25557
0.06645	0.10077	0.1802	0.08806	0.10609	0.06861	0.12496	0.11422	0.18094	0.07327	0.07547	0.09824	0.38418	0.11685	0.05737	0.08573	0.10609	0.33216	0.31238	0.28927	0.05193	0.13	0.09778	0.08944	0.25507	0.14236	0.10609	0.04518	0.08806	0.06511	1.0	0.14236	0.08573	0.18685	0.13049	0.26445	0.25507	0.16865	0.10609	0.08573
0.07415	0.1196	0.20598	0.09535	0.11685	0.21744	0.14017	0.12679	0.32039	0.07825	0.23942	0.31623	0.2691	0.13004	0.06381	0.10095	0.34406	0.36426	0.11685	0.10863	0.22035	0.08277	0.10782	0.09778	0.1706	0.47164	0.34406	0.05002	0.09535	0.0746	0.14236	1.0	0.10095	0.21471	0.08367	0.09217	0.1706	0.10894	0.72951	0.10095
0.22946	0.48071	0.13806	0.05264	0.06824	0.04001	0.08733	0.07607	0.06591	0.1475	0.04421	0.13083	0.21365	0.07873	0.30623	0.39024	0.06824	0.07119	0.06824	0.06034	0.17715	0.04518	0.06322	0.05567	0.2238	0.10095	0.06824	0.25518	0.05264	0.25557	0.08573	0.10095	1.0	0.14709	0.0467	0.05048	0.2238	0.0623	0.06824	0.39024
0.09679	0.17486	0.53271	0.12151	0.15302	0.09541	0.18921	0.16817	0.14842	0.09764	0.10406	0.13896	0.39344	0.17322	0.08387	0.14709	0.15302	0.1589	0.15302	0.13716	0.07699	0.10614	0.14314	0.128	0.23156	0.21471	0.15302	0.06686	0.12151	0.10453	0.18685	0.21471	0.14709	1.0	0.10968	0.11699	0.23156	0.14123	0.15302	0.14709
0.04106	0.05615	0.10673	0.05363	0.06251	0.03929	0.0712	0.06632	0.1126	0.04589	0.04473	0.05871	0.21407	0.06753	0.03443	0.0467	0.06251	0.06951	0.06251	0.06301	0.03001	0.49419	0.05539	0.05152	0.14801	0.08367	0.06251	0.0254	0.05363	0.03575	0.13049	0.08367	0.0467	0.10968	1.0	0.05224	0.14801	0.2448	0.06251	0.0467
0.04438	0.05915	0.1141	0.18175	0.44499	0.04768	0.08046	0.12764	0.07435	0.05325	0.05292	0.06722	0.13308	0.07661	0.03814	0.05048	0.07128	0.24032	0.22225	0.25842	0.03405	0.05362	0.10965	0.10245	0.09591	0.09217	0.07128	0.02961	0.18175	0.04003	0.26445	0.09217	0.05048	0.11699	0.05224	1.0	0.09591	0.0679	0.07128	0.05048
0.16112	0.26979	0.22143	0.09936	0.12294	0.07671	0.14902	0.13398	0.20659	0.15787	0.08451	0.28199	0.50174	0.13762	0.13669	0.2238	0.12294	0.12984	0.12294	0.11332	0.12233	0.14586	0.11351	0.10243	1.0	0.1706	0.12294	0.24913	0.09936	0.26102	0.25507	0.1706	0.2238	0.23156	0.14801	0.09591	1.0	0.19353	0.12294	0.2238
0.052	0.07349	0.13703	0.06983	0.0823	0.05353	0.24292	0.08775	0.14385	0.05917	0.05949	0.07694	0.28019	0.0895	0.04453	0.0623	0.0823	0.0891	0.0823	0.08019	0.03978	0.24906	0.07482	0.0692	0.19353	0.10894	0.0823	0.0344	0.06983	0.04818	0.16865	0.10894	0.0623	0.14123	0.2448	0.0679	0.19353	1.0	0.0823	0.0623
0.05554	0.08078	0.1481	0.07341	0.08733	0.16514	0.10152	0.09348	0.24452	0.06173	0.18365	0.23941	0.18175	0.09547	0.04748	0.06824	0.25713	0.27771	0.08733	0.08439	0.16176	0.06335	0.07943	0.07313	0.12294	0.34406	0.25713	0.0366	0.07341	0.05213	0.10609	0.72951	0.06824	0.15302	0.06251	0.07128	0.12294	0.0823	1.0	0.06824
0.22946	0.48071	0.13806	0.05264	0.06824	0.04001	0.08733	0.07607	0.06591	0.08856	0.04421	0.13083	0.21365	0.07873	0.19512	0.39024	0.06824	0.07119	0.06824	0.06034	0.17715	0.04518	0.06322	0.05567	0.2238	0.10095	0.06824	0.1506	0.05264	0.25557	0.08573	0.10095	0.39024	0.14709	0.0467	0.05048	0.2238	0.0623	0.06824	1.0
